Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Status
fscwh10-16-1-2-celestial-sun-catcher,"16 1/2"" Celestial sun catcher","Brighten up your space with this stunning gold-toned suncatcher featuring a charming crescent moon and star at its center, adorned with vibrant beads. The piece hangs gracefully with three descending chains that hold prism light catchers, creating a beautiful display of colors when the sunlight hits. With a total length of about 16 1/2"", it's perfect for adding a touch of whimsy to any room.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Home Decor,Wind Chimes, Sun Catchers, & Dream Catchers,Moon Products,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,FSCWH10,45,shopify,42,deny,azuregreen,27.09,,TRUE,TRUE,,https://www.azuregreen.net/images/FSCWH10.jpg,1,"16 1/2"" Celestial sun catcher",FALSE,active
fscwh11-16-1-2-celestial-sun-catcher,"16 1/2""  Celestial sun catcher","Brighten up your space with the Crescent Moon Sun Catcher, featuring beautiful amethyst beads and elegant gold-toned hardware. This stunning piece is designed with three chains that dangle charming stars and prism orbs, creating a magical display of light and color when the sun shines through. Perfect for adding a touch of whimsy and serenity to any room!",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Home Decor,Wind Chimes, Sun Catchers, & Dream Catchers,Moon Products,All Wall hangings, Chimes & Tapestries,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,FSCWH11,181,shopify,9,deny,azuregreen,65.62,,TRUE,TRUE,,https://www.azuregreen.net/images/FSCWH11.jpg,1,"16 1/2""  Celestial sun catcher",FALSE,active
fscwh13-set-of-5-sun-catcher,(set of 5) sun catcher,"Enchant your space with this set of 5 mystical sun catchers, each a shimmering testament to the dance of light. Adorned in silver tones and embellished with vibrant colored beading, these ethereal creations feature delicate prisms that scatter rainbows across your surroundings, transforming ordinary moments into magical experiences.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Home Decor,Wind Chimes, Sun Catchers, & Dream Catchers,Sets & Multiple Bulk Items,All Wall hangings, Chimes & Tapestries,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,FSCWH13,226,shopify,46,deny,azuregreen,70.15,,TRUE,TRUE,,https://www.azuregreen.net/images/FSCWH13.jpg,1,(set of 5) sun catcher,FALSE,active
fscwh14-set-of-3-sun-catcher,(set of 3) sun catcher,"Enchant your space with this captivating set of three unique sun catchers, each a vibrant tapestry of color and light. Adorned with shimmering multi-colored beads and accented by elegant gold-toned hardware, these magical creations dance with the sun's rays, casting a kaleidoscope of reflections that transform any room into a realm of wonder.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Home Decor,Wind Chimes, Sun Catchers, & Dream Catchers,Sets & Multiple Bulk Items,Sun & Stars,All Wall hangings, Chimes & Tapestries,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,FSCWH14,136,shopify,10,deny,azuregreen,56.55,,TRUE,TRUE,,https://www.azuregreen.net/images/FSCWH14.jpg,1,(set of 3) sun catcher,FALSE,active
fscwh16-18-evil-eye-sun-catcher,"18"" Evil Eye sun catcher","Behold the enchanting 18"" Evil Eye sun catcher, a mystical talisman designed to ward off negativity and bestow protection upon your space. Adorned with a myriad of vibrant evil eyes, this captivating piece dances in the sunlight, casting a kaleidoscope of colors through its shimmering prisms",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Home Decor,Wind Chimes, Sun Catchers, & Dream Catchers,All Wall hangings, Chimes & Tapestries,Evil Eye Products,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,FSCWH16,99,shopify,20,deny,azuregreen,40.69,,TRUE,TRUE,,https://www.azuregreen.net/images/FSCWH16.jpg,1,"18"" Evil Eye sun catcher",FALSE,active
fscwh20-16-tree-of-life-sun-catcher,16 Tree of Life sun catcher,"Behold the enchanting Tree of Life suncatcher, a mesmerizing creation that dances with light and color. Adorned with a myriad of shimmering prisms, it captures the sun's rays, casting a kaleidoscope of vibrant hues across your space. This exquisite piece not only symbolizes growth and connection but also transforms any room into a realm of magic and wonder, inviting warmth and positivity with every glimmer.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Home Decor,Wind Chimes, Sun Catchers, & Dream Catchers,All Wall hangings, Chimes & Tapestries,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,FSCWH20,136,shopify,36,deny,azuregreen,31.62,,TRUE,TRUE,,https://www.azuregreen.net/images/FSCWH20.jpg,1,16 Tree of Life sun catcher,FALSE,active
fscwh21-15-sun-butterfly-sun-catcher,"15"" Sun & Butterfly sun catcher","Behold the enchanting butterfly suncatcher, a delicate masterpiece that dances with light and color. Crafted with exquisite precision, its wings are adorned with shimmering prisms that capture and refract sunlight, casting a kaleidoscope of vibrant hues across your space.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Home Decor,Wind Chimes, Sun Catchers, & Dream Catchers,All Wall hangings, Chimes & Tapestries,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,FSCWH21,45,shopify,52,deny,azuregreen,15.75,,TRUE,TRUE,,https://www.azuregreen.net/images/FSCWH21.jpg,1,"15"" Sun & Butterfly sun catcher",FALSE,active
fscwh25-15-sun-moon-sun-catcher,"15"" Sun & Moon sun catcher","Embrace the enchantment of the cosmos with our gold-toned crescent moon suncatcher, a celestial masterpiece that dances with light. Adorned with shimmering prisms and whimsical suns, it captures the sun's rays, casting a kaleidoscope of colors across your space.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Home Decor,Wind Chimes, Sun Catchers, & Dream Catchers,Moon Products,Sun & Stars,All Wall hangings, Chimes & Tapestries,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,FSCWH25,136,shopify,46,deny,azuregreen,15.75,,TRUE,TRUE,,https://www.azuregreen.net/images/FSCWH25.jpg,1,"15"" Sun & Moon sun catcher",FALSE,active
fscwh26-21-gemstone-moon-sun-catcher,"21"" Gemstone & Moon sun catcher","Behold the enchanting gold-toned crescent moon suncatcher adorned with a rainbow of vibrant gemstone chips With its multiple prisms, this suncatcher captures the sun's embrace, transforming ordinary moments into magical experiences, inviting warmth and wonder into your home.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Home Decor,Wind Chimes, Sun Catchers, & Dream Catchers,Moon Products,All Wall hangings, Chimes & Tapestries,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,FSCWH26,226,shopify,44,deny,azuregreen,65.62,,TRUE,TRUE,,https://www.azuregreen.net/images/FSCWH26.jpg,1,"21"" Gemstone & Moon sun catcher",FALSE,active
fscwh27-17-angel-sun-catcher,"17"" Angel sun catcher","Silver-Toned Angel Sun Catcher is a heavenly addition to any space. With its graceful angel design, the piece exudes serenity and elegance. The beautiful prisms embedded in the design capture and reflect light, casting a soft, ethereal glow throughout the room.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Home Decor,Wind Chimes, Sun Catchers, & Dream Catchers,Angels,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,FSCWH27,45,shopify,8,deny,azuregreen,18.02,,TRUE,TRUE,,https://www.azuregreen.net/images/FSCWH27.jpg,1,"17"" Angel sun catcher",FALSE,active
fscwh28-18-crescent-moon-sun-catcher,"18"" Crescent Moon sun catcher","This stunning Crescent Moon Sun Catcher is a captivating piece that combines elegance and enchantment. Crafted with intricate details, the crescent moon design is adorned with shimmering, beautifully cut prisms that catch and reflect the light, creating a mesmerizing play of colors and patterns.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Home Decor,Wind Chimes, Sun Catchers, & Dream Catchers,Moon Products,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,FSCWH28,45,shopify,19,deny,azuregreen,18.02,,TRUE,TRUE,,https://www.azuregreen.net/images/FSCWH28.jpg,1,"18"" Crescent Moon sun catcher",FALSE,active
fscwh29-6-x-15-butterfly-sun-catcher,"6"" x 15"" Butterfly sun catcher","This enchanting Butterfly Sun Catcher is a delightful piece that brings the beauty of nature into your home. Featuring a detailed, delicate butterfly design, it is enhanced with beautiful prisms that catch the light, creating a dazzling display of color and reflection.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Home Decor,Wind Chimes, Sun Catchers, & Dream Catchers,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,FSCWH29,181,shopify,44,deny,azuregreen,31.62,,TRUE,TRUE,,https://www.azuregreen.net/images/FSCWH29.jpg,1,"6"" x 15"" Butterfly sun catcher",FALSE,active
fscwh30-7-x-17-hummingbird-sun-catcher,"7"" x 17"" Hummingbird sun catcher","This delightful Hummingbird Sun Catcher captures the essence of nature�s elegance and beauty. With its graceful hummingbird design, the sun catcher is adorned with stunning prisms that effortlessly capture and reflect the light. As sunlight filters through, the prisms create a mesmerizing display of vibrant colors and gentle reflections, infusing your space with a warm, magical glow.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Home Decor,Wind Chimes, Sun Catchers, & Dream Catchers,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,FSCWH30,181,shopify,25,deny,azuregreen,31.62,,TRUE,TRUE,,https://www.azuregreen.net/images/FSCWH30.jpg,1,"7"" x 17"" Hummingbird sun catcher",FALSE,active
fscwh33-11-crescent-moon-sun-catcher,"11"" Crescent Moon sun catcher","This stunning Gold-Toned Crescent Moon Sun Catcher is a celestial work of art that adds a touch of mystique to any space. Featuring a beautifully crafted crescent moon design in a warm, gold-toned finish, it�s enhanced with exquisite prisms that capture and reflect the light.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Home Decor,Wind Chimes, Sun Catchers, & Dream Catchers,Moon Products,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,FSCWH33,68,shopify,45,deny,azuregreen,20.29,,TRUE,TRUE,,https://www.azuregreen.net/images/FSCWH33.jpg,1,"11"" Crescent Moon sun catcher",FALSE,active
fscwh36-12-crescent-moon-eye-sun-catcher,"12"" Crescent Moon Eye sun catcher",,AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Home Decor,Wind Chimes, Sun Catchers, & Dream Catchers,Moon Products,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,FSCWH36,68,shopify,27,deny,azuregreen,20.29,,TRUE,TRUE,,https://www.azuregreen.net/images/FSCWH36.jpg,1,"12"" Crescent Moon Eye sun catcher",FALSE,active
fscwh37-12-evil-eye-sun-catcher,"12"" Evil Eye sun catcher",,AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Home Decor,Wind Chimes, Sun Catchers, & Dream Catchers,Evil Eye Products,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,FSCWH37,68,shopify,40,deny,azuregreen,20.29,,TRUE,TRUE,,https://www.azuregreen.net/images/FSCWH37.jpg,1,"12"" Evil Eye sun catcher",FALSE,active
fscwh42-13-blue-white-sun-catcher,"13"" Blue & White sun catcher",,AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Home Decor,Wind Chimes, Sun Catchers, & Dream Catchers,Sun & Stars,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,FSCWH42,68,shopify,4,deny,azuregreen,13.49,,TRUE,TRUE,,https://www.azuregreen.net/images/FSCWH42.jpg,1,"13"" Blue & White sun catcher",FALSE,active
fscwh43-18-amethyst-sun-catcher,"18"" Amethyst sun catcher","Bring a touch of magic and serenity into your space with this stunning Amethyst &amp; Crescent Moon Suncatcher. Designed to capture the beauty of the sun, this suncatcher features a series of sparkling prisms that reflect and refract sunlight, creating a dance of colorful light across your room. At the heart of this enchanting piece hangs a gorgeous Amethyst chunk, known for its calming and healing properties, adding both beauty and energy to your environment.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Home Decor,Wind Chimes, Sun Catchers, & Dream Catchers,Moon Products,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,FSCWH43,181,shopify,22,deny,azuregreen,49.75,,TRUE,TRUE,,https://www.azuregreen.net/images/FSCWH43.jpg,1,"18"" Amethyst sun catcher",FALSE,active
fscwh44-20-evil-eye-sun-catcher,"20"" Evil Eye sun catcher","Enchant your space with our 20"" Evil Eye Sun Catcher, a mesmerizing blend of protection and beauty. Adorned with a striking silver-toned evil eye, this enchanting piece not only wards off negativity but also dances with light, casting vibrant rainbows throughout your home. The delicate prisms catch the sun's rays, creating a magical atmosphere that uplifts your spirit and transforms any room into a sanctuary of positivity.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Home Decor,Wind Chimes, Sun Catchers, & Dream Catchers,Evil Eye Products,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,FSCWH44,181,shopify,41,deny,azuregreen,49.75,,TRUE,TRUE,,https://www.azuregreen.net/images/FSCWH44.jpg,1,"20"" Evil Eye sun catcher",FALSE,active
fscwh50-17-amethyst-heart-sun-catcher,"17"" Amethyst Heart sun catcher","Behold the enchanting 18"" heart-shaped suncatcher, a radiant masterpiece adorned with delicate amethyst, lovingly wrapped around its core. Three shimmering chains cascade gracefully, each adorned with a whimsical sun charm and sparkling prism suncatchers, designed to dance with the light and cast a kaleidoscope of colors across your space.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Home Decor,Wind Chimes, Sun Catchers, & Dream Catchers,Love & Relationships,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,FSCWH50,90,shopify,16,deny,azuregreen,47.49,,TRUE,TRUE,,https://www.azuregreen.net/images/FSCWH50.jpg,1,"17"" Amethyst Heart sun catcher",FALSE,active
fscwh51-21-amethyst-moon-w-butterfly-sun-catcher,"21"" Amethyst Moon W Butterfly sun catcher",,AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Home Decor,Wind Chimes, Sun Catchers, & Dream Catchers,Moon Products,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,FSCWH51,226,shopify,32,deny,azuregreen,70.15,,TRUE,TRUE,,https://www.azuregreen.net/images/FSCWH51.jpg,1,"21"" Amethyst Moon W Butterfly sun catcher",FALSE,active
fwh8052-22-x-3-triple-moon-wreath-with-stones-wall-hanging,"22""x 3"" Triple Moon Wreath with Stones wall hanging","Elevate your space with this stunning gold-toned triple moon wall hanging, beautifully crafted with Black Tourmaline, Amethyst, and Crystal Quartz. This unique piece not only adds a touch of elegance to your decor but also brings the powerful energies of these crystals into your home. Perfect for anyone looking to enhance their spiritual practice or simply add a mystical vibe to their surroundings.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Home Decor,Wall Hangings,All Wall hangings, Chimes & Tapestries,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,FWH8052,181,shopify,25,deny,azuregreen,38.42,,TRUE,TRUE,,https://www.azuregreen.net/images/FWH8052.jpg,1,"22""x 3"" Triple Moon Wreath with Stones wall hanging",FALSE,active
fwh8071-20-x-8-triple-moon-wreath-wall-hanging,"20""x 8"" Triple Moon Wreath wall hanging","This enchanting triple moon wreath features a stunning pentagram at its center, making it a perfect addition to your mystical decor. Adorned with charming bells and beautiful amethyst and sodalite crystals, it brings a touch of magic and tranquility to any space. Whether you're a nature lover or a spiritual seeker, this wreath is sure to elevate your ambiance and inspire positive energy.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Home Decor,Wall Hangings,All Wall hangings, Chimes & Tapestries,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,FWH8071,113,shopify,23,deny,azuregreen,108.69,,TRUE,TRUE,,https://www.azuregreen.net/images/FWH8071.jpg,1,"20""x 8"" Triple Moon Wreath wall hanging",FALSE,active
fwh9-gemstone-7-chakra-wall-hanging,Gemstone 7 Chakra wall hanging,"A beautiful hanger displaying a gemstone to represent each Chakra. Hanging approximately 15"" to the gold tassel. Stones are Amethyst, Quartz, Rose Quartz, Green Aventurine, Yellow Calcite, Carnelian, and Red Jasper.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Home Decor,Wall Hangings,Chakra, Meditation, & Reiki Products,Chakra & Reiki,All Wall hangings, Chimes & Tapestries,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,FWH9,90,shopify,22,deny,azuregreen,45.22,,TRUE,TRUE,,https://www.azuregreen.net/images/FWH9.jpg,1,Gemstone 7 Chakra wall hanging,FALSE,active
g7cha-set-0f-7-7-chakra-tumbled-stones,(set 0f 7) 7 Chakra tumbled stones,"A great little pouch filled with a tumbled stone to go with each chakra. Cheveron Amethyst, Sodalite, Angelite, Green Aventurine, Yellow Calcite, Carnelian and Red Jasper.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Best Sellers,Home Decor,Chakra, Meditation, & Reiki Products,All Kits,Chakra & Reiki,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,G7CHA,181,shopify,42,deny,azuregreen,22.55,,TRUE,TRUE,,https://www.azuregreen.net/images/G7CHA.jpg,1,(set 0f 7) 7 Chakra tumbled stones,FALSE,active
gas1-arrowhead-1-2-1-4-stone,"Arrowhead 1""- 2 1/4"" stone","One of the original tools for hunting, the stone arrowhead is a powerful symbol of the hunter, and they have been used for centuries by all people who live close to the earth.  1""-2 1/4"" Jasper stone arrowheads from India.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GAS1,9,shopify,11123,deny,azuregreen,1.70,,TRUE,TRUE,,https://www.azuregreen.net/images/GAS1.jpg,1,"Arrowhead 1""- 2 1/4"" stone",FALSE,active
gas100-set-of-100-arrowhead-1-2-1-4-stone,"(set of 100) Arrowhead 1""- 2 1/4"" stone","Upgrade your collection with this set of 100 Arrowhead stones ranging from 1"" to 2 1/4"" in size. Crafted with precision, these stones showcase the timeless beauty of natural stone. Each stone is unique, featuring intricate patterns and colors that will captivate anyone who lays eyes on them.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GAS100,907,shopify,62,deny,azuregreen,83.75,,TRUE,TRUE,,https://www.azuregreen.net/images/GAS100.jpg,1,"(set of 100) Arrowhead 1""- 2 1/4"" stone",FALSE,active
gat15var12-set-of-12-15mm-turtle-various-stones,(set of 12) 15mm Turtle various stones,"Detailed turtle stone beads for jewelry making and craft work. Turtle totems represents creativity and abundance. Sold in packs of 2 and could be Rose Quartz, Lapis, Amethyst, Black Onyx, Green Aventurine, and Clear Quartz. 15-20mm in size per piece sold in packages of 12.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Creativity & Beads,Mixed & Assorted Variety,Sets & Multiple Bulk Items,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GAT15VAR12,22,shopify,129,deny,azuregreen,88.29,,TRUE,TRUE,,https://www.azuregreen.net/images/GAT15VAR.jpg,1,(set of 12) 15mm Turtle various stones,FALSE,active
gbhm25-set-of-20-1-magnetic-hematite-balls-10-pairs,"(set of 20) 1"" Magnetic Hematite balls 10 pairs","Used for balance and protection, and sometimes charged for spell work and kept in a pocket or pouch until they break, hematite balls can be a wonderful addition to your magical craft. To be honest...they also make great toys. Magnetic Hematite will regulate blood flow in the body, relieve headaches, anemia and is great for cramps, spine issues and broken bones. Quarter for size reference only - not included. Each ball is magnetized. 10 pairs (20 individual balls) each item ordered. 1"" (25 mm) from China.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Best Sellers,Protection & Cleansing,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GBHM25,997,shopify,193,deny,azuregreen,33.89,,TRUE,TRUE,,https://www.azuregreen.net/images/GBHM25.jpg,1,"(set of 20) 1"" Magnetic Hematite balls 10 pairs",FALSE,active
gcp3340-set-of-12-crystals-for-spells,(set of 12) Crystals for Spells,"Box set of crystals for spells, including 12 bottles of crystals & description of their purpose. This guide will teach you how to use crystals and crystal tools to amplify intentions and bring healing energy, and positive changes to your life. 6"" x 5 1/2"" box with magnetic closure",AzureGreen,Metaphysical Supplies,"Ritual Kits,Stones and Crystals Chips,Travel altars & spell Kits,Gift Box Sets,Crystal Kits,All Kits,Earth Relics,Shrine Artifacts,Ritual Tools,The Way to Resonance",TRUE,Title,Default Title,GCP3340,362,shopify,14,deny,azuregreen,72.42,,TRUE,TRUE,,https://www.azuregreen.net/images/GCP3340.jpg,1,(set of 12) Crystals for Spells,FALSE,active
gcpyrb-1-lb-pyrite-cubed-stones,1 lb Pyrite cubed stones,Pyrite is a powerful protection stone and will shield you against all forms of negative energy. Also known as fools gold and is one of the best feng shui stones for attracting wealth energy. May also assist you in memory and stimulate intellect. The stones vary in size and have smooth or rough portions. Sold by approximate weight - not stone size or count from Spain.,AzureGreen,Metaphysical Supplies,"Raw Bulk Stones,Abundance, Prosperity, & Money,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GCPYRB,544,shopify,8,deny,azuregreen,67.89,,TRUE,TRUE,,https://www.azuregreen.net/images/GCPYRB.jpg,1,1 lb Pyrite cubed stones,FALSE,active
gctameb-1-lb-amethyst-tumbled-chips-3-6mm,1 lb Amethyst tumbled chips 3-6mm,"When you use these Amethyst chips in your next arts and crafts project, you are sure to receive the energetic benefits along with the beauty. Amethyst may assist you in happiness, calming fear, emotional storms, courage, love, peace, addiction, dreams, helps with insomnia and nightmares, and considered the ""stone of peace"". Use these chips in a variety of ways or use them to charge your oils. From India.",AzureGreen,Metaphysical Supplies,"Stones and Crystals Chips,Creativity & Beads,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GCTAMEB,544,shopify,1,deny,azuregreen,29.35,,TRUE,TRUE,,https://www.azuregreen.net/images/GCTAMEB.jpg,1,1 lb Amethyst tumbled chips 3-6mm,FALSE,active
gctcarb-1-lb-carnelian-tumbled-chips-3-5mm,1 lb Carnelian tumbled chips 3-5mm,"Carnelian tumbled chips. Carnelian is used for focusing, realization, and self-actualization, creativity and stimulates the mind. This makes it a wonderful addition to spells of seeking ambition, focus, and decision making. Sold by weight only with size 3-5mm stones. 1lb from India.",AzureGreen,Metaphysical Supplies,"Stones and Crystals Chips,Creativity & Beads,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GCTCARB,544,shopify,16,deny,azuregreen,31.62,,TRUE,TRUE,,https://www.azuregreen.net/images/GCTCARB.jpg,1,1 lb Carnelian tumbled chips 3-5mm,FALSE,active
gctcitb-1-lb-citrine-tumbled-chips-2-5mm,1 lb Citrine tumbled chips 2-5mm,"1lb bag of Citrine tumbled chips. Citrine is like the sun when it comes to new beginnings! Known as the stone of abundance and wealth. A wonderful positive energy for magical and healing work. Citrine is the manifesting stone that may also help you with study and learning, good for relationships, and new beginnings. Sold by approximate weight, not stone size or count (heat treated). From India.",AzureGreen,Metaphysical Supplies,"Stones and Crystals Chips,Creativity & Beads,Sun & Stars,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GCTCITB,544,shopify,11,deny,azuregreen,81.49,,TRUE,TRUE,,https://www.azuregreen.net/images/GCTCITB.JPG,1,1 lb Citrine tumbled chips 2-5mm,FALSE,active
gctemeb-1-lb-emerald-tumbled-chips-6-9mm,1 lb Emerald tumbled chips 6-9mm,"Emerald tumbled chips. Emerald was mined in Egypt 4,000 years ago and is still prized today for its beauty and healing abilities. Emerald may reveal truth, encourages honesty, enhance intuition, strengthen love, cleansing, purifying, helps with hidden fears, and will help with focus making it a great stone to meditate with. By weight only with chip sizes between 6-9mm. 1lb from Brazil.",AzureGreen,Metaphysical Supplies,"Stones and Crystals Chips,Creativity & Beads,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GCTEMEB,544,shopify,43.2,deny,azuregreen,40.69,,TRUE,TRUE,,https://www.azuregreen.net/images/GCTEMEB.jpg,1,1 lb Emerald tumbled chips 6-9mm,FALSE,active
gcthemb-1-lb-hematite-tumbled-chips-3-5mm,1 lb Hematite tumbled chips 3-5mm,"Hematite tumbled chips. Hematite is a powerful stone for strength, love, courage, memory, anxiety, and panic attacks. These chips will make a powerful addition to any creative use. Sold by weight only with the chips ranging from 3-5mm. From Brazil.",AzureGreen,Metaphysical Supplies,"Stones and Crystals Chips,Creativity & Beads,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GCTHEMB,544,shopify,17,deny,azuregreen,27.09,,TRUE,TRUE,,https://www.azuregreen.net/images/GCTHEMB.jpg,1,1 lb Hematite tumbled chips 3-5mm,FALSE,active
gctkyab-1-lb-kyanite-tumbled-chips,1 lb Kyanite tumbled chips,"Beneficial in connecting to the dynamic balance of Earth. Aligns all of the Chakras, but it is most known for its ability to balance the Heart Chakra. Known to aid the ability of channeling information from nature spirits and is one of the few crystals that do not absorb any negative energy, so it does not need to be cleansed. It is a stone that gently rebalances your energy and promotes a healthy and peaceful way of being. Helps one look within the heart of another to see what truly motivates them. Sold by weight only with a variety of sizes mostly medium sized chips 7-9mm in size. From China.",AzureGreen,Metaphysical Supplies,"Stones and Crystals Chips,Creativity & Beads,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GCTKYAB,544,shopify,163,deny,azuregreen,36.15,,TRUE,TRUE,,https://www.azuregreen.net/images/GCTKYAB.jpg,1,1 lb Kyanite tumbled chips,FALSE,active
gctlabb-1-lb-labradorite-tumbled-chips-6-8mm,1 lb Labradorite tumbled chips 6-8mm,"Bring out your magical powers while using these Labradorite chips. Labradorite helps bring inspiration, boost intuition, stabilizes the aura and enhances the energy flow between the chakras & aura. Great for the eyes, digestion, also aids in anxiety and stress. Many great uses for these little beauties, including plants, for charging bottles, jewelry making, and many more great ideas. This is a 1lb bag of Labradorite chips. From China.",AzureGreen,Metaphysical Supplies,"Stones and Crystals Chips,Creativity & Beads,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GCTLABB,544,shopify,9,deny,azuregreen,29.35,,TRUE,TRUE,,https://www.azuregreen.net/images/GCTLABB.jpg,1,1 lb Labradorite tumbled chips 6-8mm,FALSE,active
gctqzb-1-lb-quartz-tumbled-chips,1 lb Quartz tumbled chips,"Quartz is the most versatile healing stone among all crystals. Able to work on any condition. Is known as the stone of power and amplifies any energy or intention. Protects against negativity, attunes to your higher self, and relieves pain. Encourages clarity of thought to one's heart and mind. Works on all levels of the energetic and physical bodies. Considered the master of all healing crystals due to its ability to magnify or amplify healing vibrations of other crystals. As gifts from our Mother Earth, Comes to us with information for the higher self to assimilate in the process of one's spiritual growth. Often used to cleanse, open, activate, and align all of the chakras. Sold by weight only mostly consisting of small and medium size chips 5-7mm. From India.",AzureGreen,Metaphysical Supplies,"Stones and Crystals Chips,Creativity & Beads,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GCTQZB,544,shopify,1,deny,azuregreen,29.35,,TRUE,TRUE,,https://www.azuregreen.net/images/GCTQZB.jpg,1,1 lb Quartz tumbled chips,FALSE,active
gctrqb-1-lb-rose-quartz-tumbled-chips,1 lb Rose Quartz tumbled chips,"This beautiful bag of unconditional love is waiting your creative project ideas. Rose Quartz is said to open your heart chakra, promote love, forgiveness, phobias, fears, unconditional love, and guilt. Rose Quartz resonates with the Heart Chakra with the ability to Open our hearts, deep inner Healing, peace, and will Help with self-love and friendships From India.",AzureGreen,Metaphysical Supplies,"Stones and Crystals Chips,Creativity & Beads,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GCTRQB,544,shopify,457.2,deny,azuregreen,18.02,,TRUE,TRUE,,https://www.azuregreen.net/images/GCTRQB.jpg,1,1 lb Rose Quartz tumbled chips,FALSE,active
