Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Status
blosboos-lost-book-of-spells-hc-by-fiona-horne,Lost Book of Spells (hc) by Fiona Horne,"Lost for many years, this collection draws together over 30 years of spells old and new created by Fiona Horne for everything from traditional topics such as love and relationships, self-care and wellbeing, and money and work, to up-to-the-minute issues such as social media challenges, environmental concerns and mental health in our busy modern world. Fiona Horne guides you through how to spellcast as well as different kinds of natural magick such as working with the energy of the moon and sun, and shares the secret of crafting a magickal life: stop asking for things just for you and start helping others instead. A treasure trove of magickal advice and know-how, this spell book will show you how to charm away a cold or flu, how to make your in-laws to like you, spells to find new love or add spice to your relationship, magick yourself into a new job and much more. Whether you're an experienced practitioner or just starting on your magickal life, this book is for you. Hardcover",AzureGreen,Metaphysical Supplies,"Spellcraft, Witchcraft & Magic,All Books & Journals,Ritual Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BLOSBOOS,680,shopify,22,deny,azuregreen,61.09,,TRUE,TRUE,,https://www.azuregreen.net/images/BLOSBOOS.jpg,1,Lost Book of Spells (hc) by Fiona Horne,FALSE,active
blughna-laghnasadh,Laghnasadh,"Lughnasadh also known as Lammas is the beginning of the harvest season, marking the point where the first fruit of the land has ripened. This guide to Lughnasadh shows you how to perform rituals and work magic around the gratitude we feel for plans that have come to fruition and explore themes of fertility, protection, and reflection. A 4.9"" x 6.9"" paperback book with 240 pages.",AzureGreen,Metaphysical Supplies,"Paganism & Wicca,All Books & Journals,Ritual Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BLUGHNA,317,shopify,8,deny,azuregreen,29.44,,TRUE,TRUE,,https://www.azuregreen.net/images/BLUGHNA.jpg,1,Laghnasadh,FALSE,active
bmabon-mabon,Mabon,"A thanksgiving celebration for the second harvest. Mabon also known as the Autumn Equinox is a time to honor the spiritual significance of harvest, sacrifice, and survival. This guide shows you how to perform rituals and work magic that incorporates the shifting balance between light and dark that reaches its pinnacle during the equinox. A 4.9"" x 6.9"" Paperback book with 240 pages.",AzureGreen,Metaphysical Supplies,"Paganism & Wicca,All Books & Journals,Ritual Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BMABON,317,shopify,7,deny,azuregreen,29.44,,TRUE,TRUE,,https://www.azuregreen.net/images/BMABON.jpg,1,Mabon,FALSE,active
bmagart-magical-art-of-crafting-charm-bags-by-elhoim-leafar,Magical Art of Crafting Charm Bags by Elhoim Leafar,"The Magical Art of Crafting Charm Bags remedies this situation. Author Elhoim Leafar provides an introduction to the topic in this clear, focused book of practical magic, which features detailed instructions for making these bags. The strongest amulets are those you make yourself, and The Magical Art of Crafting Charm Bags shows you how. The Magical Art of Crafting Charm Bags contains 100 formulas intended for various purposes including love, luck, success, happiness, health, wealth, protection, prosperity, and the attainment of goals and desires. Based on an eclectic blend of Wicca, hoodoo, and Latin American folk magic, the book also contains extensive lists of herbs, gems and minerals, essential oils, astrological positions, and colors that contribute to making your own personal amulets. Instructions for casting circles and how to charge your charm bags are also included. Paperback.",AzureGreen,Metaphysical Supplies,"Spellcraft, Witchcraft & Magic,Creativity & Beads,All Books & Journals,Ritual Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BMAGART,362,shopify,2,deny,azuregreen,42.95,,TRUE,TRUE,,https://www.azuregreen.net/images/BMAGART.jpg,1,Magical Art of Crafting Charm Bags by Elhoim Leafar,FALSE,active
bmagbib-magical-bible-wisdom-by-robert-laremy,Magical Bible Wisdom by Robert Laremy,"Magical bible wisdom filled with proverbs, psalms and passages for spiritual cleansing, prosperity, love, health, protection and justice. Merging sacred scripture with the ancient art of magic, providing you with powerful tools and wisdom to address all of life's challenges. A 8.5"" x 5.5"" paperback book with 80 pages.",AzureGreen,Metaphysical Supplies,"Spirituality, Angels, & Spirits,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BMAGBIB,136,shopify,15,deny,azuregreen,29.35,,TRUE,TRUE,,https://www.azuregreen.net/images/BMAGBIB.jpg,1,Magical Bible Wisdom by Robert Laremy,FALSE,active
bmagchi-magic-child-bedtime-ritual-hc-by-beck-revy,"Magic Child, Bedtime Ritual (hc) by Beck & Revy","Magic Child is a bedtime spell for spiritual families. This enchanting book brings the tools of grounding, breathwork, herbalism, casting a circle of protection, and talking to spirits into a bedtime routine to help caretakers and children manifest a calm sleep environment. Magic Child seeks to honor these traditions, recognizing them as an everyday ritual and a way to create magic. A 7"" x 6.94"" with 30 pages for ages baby - 3 years",AzureGreen,Metaphysical Supplies,"Kids Books, Mythical Creatures, Dragons & Fairies,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BMAGCHI,362,shopify,6,deny,azuregreen,29.44,,TRUE,TRUE,,https://www.azuregreen.net/images/BMAGCHI.jpg,1,"Magic Child, Bedtime Ritual (hc) by Beck & Revy",FALSE,active
bmagmar-magic-of-marie-laveau-by-denise-alvarado,Magic of Marie Laveau by Denise Alvarado,"Devotees venerate votive images of Laveau, who proclaimed herself the ""Pope of Voodoo."" She is the subject of respected historical biographies and the inspiration for novels by Francine Prose and Jewell Parker Rhodes. She even appears in Marvel Comics and on the television show American Horror Story: Coven, where she was portrayed by Angela Bassett. Author Denise Alvarado explores Marie Laveau's life and work. The fascinating history and mystery. This book gives an overview of New Orleans Voodoo, its origins, history, and practices. It contains spells, prayers, rituals, recipes, and instructions for constructing New Orleans voodoo-style altars and crafting a voodoo amulet known as a gris-gris. A 6"" x 9"" paperback book with 224 pages.",AzureGreen,Metaphysical Supplies,"Voodoo, Hoodoo & Santeria,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BMAGMAR,408,shopify,3,deny,azuregreen,42.95,,TRUE,TRUE,,https://www.azuregreen.net/images/BMAGMAR.jpg,1,Magic of Marie Laveau by Denise Alvarado,FALSE,active
bmagnota-magical-notary-art-by-frater-barrabbas,Magical Notary Art by Frater Barrabbas,"The Magical Notary Art aims to deliver the practical methodology of the entire spectrum of notary art as it pertains to spirit names, pictographs, symbolic images, seals, words of power, and signatures. The notary art is a creative and imaginative methodology that translates names, words, phrases, and ideogramic images so they can be understood by the deities, spirits, and powers that reside within the super-symbolic domain. This book is divided into four parts, which covers the range of the notary arts. Frater Barrabbas has written this book for the practical ritual magician and includes the methods of construction and deployment in ritual workings or as stand-alone devices. A paperback book with 170 pages",AzureGreen,Metaphysical Supplies,"Spellcraft, Witchcraft & Magic,Stationary, Paper & Writing Supplies,Parchment Paper & Stationary,Creativity & Beads,All Books & Journals,Ritual Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BMAGNOTA,226,shopify,7,deny,azuregreen,45.22,,TRUE,TRUE,,https://www.azuregreen.net/images/BMAGNOTA.jpg,1,Magical Notary Art by Frater Barrabbas,FALSE,active
bmagritl-magical-rituals-for-love-by-donna-rose,Magical Rituals for Love by Donna Rose,"Full of simple spells that help you obtain love, sex and relationships, Magical Rituals for Love is full of traditional rituals and charms that have been used for generations.",AzureGreen,Metaphysical Supplies,"Spellcraft, Witchcraft & Magic,All Books & Journals,Love & Relationships,Ritual Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BMAGRITL,90,shopify,8,deny,azuregreen,22.55,,TRUE,TRUE,,https://www.azuregreen.net/images/BMAGRITL.JPG,1,Magical Rituals for Love by Donna Rose,FALSE,active
bmagritm-magical-rituals-for-money-by-donna-rose,Magical Rituals for Money by Donna Rose,"From Author Donna Rose, Magical Rituals for Money is a book of easy-to-do spells for money and success.",AzureGreen,Metaphysical Supplies,"Spellcraft, Witchcraft & Magic,All Books & Journals,Abundance, Prosperity, & Money,Ritual Tools,Esoteric Manuscripts,The Way to Resonance",FALSE,Title,Default Title,BMAGRITM,136,shopify,0,deny,azuregreen,22.55,,TRUE,TRUE,,https://www.azuregreen.net/images/BMAGRITM.JPG,1,Magical Rituals for Money by Donna Rose,FALSE,active
bmagsea-magical-seals-signs-signatures-by-donna-rose,"Magical Seals, Signs & Signatures by Donna Rose","There are literally hundreds of different seals, in keeping with various traditions. These images are used to invoke certain specifically desired influences. They are worn or carried to avert harm, ward off misfortune, protect against danger, to bring good fortune and attract love, luck and favorable conditions.",AzureGreen,Metaphysical Supplies,"Spellcraft, Witchcraft & Magic,All Books & Journals,Ritual Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BMAGSEA,181,shopify,18,deny,azuregreen,29.35,,TRUE,TRUE,,https://www.azuregreen.net/images/BMAGSEA.jpg,1,"Magical Seals, Signs & Signatures by Donna Rose",FALSE,active
bmanbeg-manifesting-a-beginner-s-guide-by-nicole-weiss,"Manifesting, A Beginner's Guide by Nicole Weiss","A beginner's guide to attracting your best life. From cultivating self-love and boosting your career opportunities to attracting wealth and nurturing your relationships, this step-by-step guide, beautifully illustrated, offers an energetic handbook to manifesting your desires. A 7.6"" x 8.4"" hardcover book with 224 pages",AzureGreen,Metaphysical Supplies,"Spellcraft, Witchcraft & Magic,Mind, Body, Soul & New Age,Books for Beginners,All Books & Journals,Abundance, Prosperity, & Money,Ritual Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BMANBEG,816,shopify,4,deny,azuregreen,56.67,,TRUE,TRUE,,https://www.azuregreen.net/images/BMANBEG.jpg,1,"Manifesting, A Beginner's Guide by Nicole Weiss",FALSE,active
bmexmag-mexican-magic-brujeria-spells-rituals-for-all-occasions-by-laura-davila,"Mexican Magic Brujeria, Spells & Rituals for all Occasions by Laura Davila","This dicho (saying) refers to the Mexican belief that good luck is a matter of fate�something you are born with or not. Mexicans traditionally attribute their good or bad luck to a greater force, to God�s will, even to the stars in the sky. Being born with a star is a blessing. While some gain their luck through fate, Laura Davila believes even more in faith, virtue, and purpose. Some people are born with a natural gift for magic, but many others are compelled toward magic by life experience. The best brujos and magical people are not those who necessarily started off in perfect circumstances but those who looked at magic as a skill to be mastered. Mexican Magic offers an overview of magic and spells from across Mexico for daily use. Although the book�s spells may be practiced by anyone, they are deeply rooted in Mexican folk beliefs and magic. Featuring magical recipes, spells, tips, and advice for a wide variety of intentions, including love, lust, sex, good luck, money, protection, commerce, gambling, justice, pregnancy, travel, education, and more, Mexican Magic also offers direction on how to be a magical person and live a magical life. A paperback book with 224 pages.",AzureGreen,Metaphysical Supplies,"Spellcraft, Witchcraft & Magic,All Books & Journals,Ritual Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BMEXMAG,317,shopify,5,deny,azuregreen,42.95,,TRUE,TRUE,,https://www.azuregreen.net/images/BMEXMAG.jpg,1,"Mexican Magic Brujeria, Spells & Rituals for all Occasions by Laura Davila",FALSE,active
bmexsor-mexican-sorcery-by-laura-davila,Mexican Sorcery by Laura Davila,"Mexican witchcraft, or brujeria, has long been an integral part of traditional Mexican culture that permeates all strata of social hierarchy, ethnicity, or level of education. �Brujeria de Rancho� refers to brujeria as it is practiced in the rural areas of Mexico. There, the brujos de Ranch offer their healing and divinatory powers, acting as advisors, and even meting out justice through the use of cursing and hexing for people who are often not able to pay lawyers� fees. Davila, a practicing bruja de Rancho and for whom this is a multi-generational family tradition brings this tradition to light in this comprehensive guide to Brujeria and Hechiceria (sorcery), presenting the beliefs and practices to today�s readers. The tradition includes a component of folk Catholicism that will be accessible to Pagans, non-Catholics, and practitioners of Hoodoo and Conjure. Topics included in the book are spell work, cleansings (limpias), herbs, talismans, how to protect against the Evil Eye, and also how to cast, break, and avert hexes and curses.",AzureGreen,Metaphysical Supplies,"Spellcraft, Witchcraft & Magic,All Books & Journals,Ritual Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BMEXSOR,317,shopify,10,deny,azuregreen,42.95,,TRUE,TRUE,,https://www.azuregreen.net/images/BMEXSOR.jpg,1,Mexican Sorcery by Laura Davila,FALSE,active
bmidsum-midsummer,Midsummer,"Midsummer also known as the Summer Solstice or Litha is a time to rejoice in abundance and light. This guide to the history and modern celebration of Midsummer shows you how to celebrate and work with the energy of the longest day of the year. A 4.9"" x 6.9"" paperback book with 240 pages.",AzureGreen,Metaphysical Supplies,"Paganism & Wicca,All Books & Journals,Ritual Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BMIDSUM,317,shopify,2,deny,azuregreen,29.44,,TRUE,TRUE,,https://www.azuregreen.net/images/BMIDSUM.jpg,1,Midsummer,FALSE,active
bmodguih-modern-guide-to-heathenry-by-galina-krasskova,Modern Guide to Heathenry by Galina Krasskova,"Unlike many books on heathenry, this one is not denomination-specific, nor does it seek to overwhelm the reader with unfamiliar Anglo-Saxon or Norse terminology. For Pagans who wish to learn more about the Norse deities or those who are new to heathenry or who are simply interested in learning about this unique religion, A Modern Guide to Heathenry is the perfect introduction. Those who wish to deepen their own devotional practice will find this book helpful in their own work as well. A 6"" x 9"" paperback book with 320 pages.",AzureGreen,Metaphysical Supplies,"Paganism & Wicca,Celtic, Druidry & Nature,All Books & Journals,Viking & Celtic Products,Ritual Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BMODGUIH,544,shopify,7,deny,azuregreen,65.62,,TRUE,TRUE,,https://www.azuregreen.net/images/BMODGUIH.jpg,1,Modern Guide to Heathenry by Galina Krasskova,FALSE,active
bmodwitgg-modern-witchcraft-with-the-greek-gods-by-mankey-taylor,Modern Witchcraft with the Greek Gods by Mankey & Taylor,"The ancient Greek gods surround us even now in our modern world. From Aphrodite to Zeus, this book reveals the origins of more than sixty deities and other mythological figures, including the Olympians, Titans, and Primordial Forces. Explore how they've been worshipped across the centuries and how you can work with them in your own practice. You'll meet the gods one by one, exploring their history, unique correspondences, and personal insights from contributing authors who work with them magickally. This book also provides rituals and spells to connect with each deity. Draw down the moon with Selene, cast a courage spell with Ares, and reclaim lost parts of yourself with a ritual for Persephone. By inviting these divine beings into your practice, you can cultivate a magickal life that satisfies your soul to its very core. A 7.25"" x 9"" paperback book with 336 pages",AzureGreen,Metaphysical Supplies,"Spellcraft, Witchcraft & Magic,All Books & Journals,Gods & Goddesses,Ritual Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BMODWITGG,771,shopify,7,deny,azuregreen,56.64,,TRUE,TRUE,,https://www.azuregreen.net/images/BMODWITGG.jpg,1,Modern Witchcraft with the Greek Gods by Mankey & Taylor,FALSE,active
bmoomag-moon-magick-by-d-j-conway,Moon Magick by D J Conway,"Each month your energy levels wax and wane just as the Moon does, sometimes urging you to start new projects and other times easing you towards quiet and contemplation. Whether the Moon is making you feel adventurous and productive or dreamy and lethargic, you can use its energy to work for you instead of against you. In this enduring classic, bestselling author D.J. Conway explains how each of the 13 lunar months is directly connected to a different type of seasonal energy flow. With 79 modern Pagan rituals for tapping the Moon's energy and celebrating its phases, you'll improve your physical, emotional, and spiritual well-being when you align yourself with the natural strength of the Moon.",AzureGreen,Metaphysical Supplies,"Mind, Body, Soul & New Age,All Books & Journals,Moon Products,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BMOOMAG,725,shopify,11,deny,azuregreen,49.84,,TRUE,TRUE,,https://www.azuregreen.net/images/BMOOMAG.jpg,1,Moon Magick by D J Conway,FALSE,active
bmoomagh-moon-magic-handbook-hc-by-aurora-kane,"Moon Magic, Handbook (hc) by Aurora Kane","With this invaluable handbook, follow the Moon as she traverses each sign of the zodiac and discover how each astrological phase affects magic and how your personal Moon sign affects your magical work. The discussions include the influence of the seldom-discussed energies of the True-Blue Moon, the Black Moon, the Void of Course Moon, and the lunar eclipse. You will learn how to properly conduct spells using candles and gemstones at exactly the right lunar moment to enhance the flow of power. Each Moon phase is explored individually to cover the phase's main themes along with moon rituals, intention setting, and practical ways to celebrate and manifest health, wealth, and confidence. You'll also find herb and crystal lists as they relate to each moon phase and information on traditional lunar herbs, including lavender, jasmine, willow, moonwort, mug wort, pumpkin, and sandalwood. An 8.6"" x 5.8"" hardcover book with 192 pages.",AzureGreen,Metaphysical Supplies,"Mind, Body, Soul & New Age,All Books & Journals,Moon Products,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BMOOMAGH,498,shopify,2,deny,azuregreen,45.31,,TRUE,TRUE,,https://www.azuregreen.net/images/BMOOMAGH.jpg,1,"Moon Magic, Handbook (hc) by Aurora Kane",FALSE,active
bmorcel-morgan-celtic-goddess-of-magick-might-by-courtney-weber,Morgan Celtic Goddess of Magick & Might by Courtney Weber,"The Morrigan is one of Pagan Ireland's most famous, and notorious, goddesses. Her name translated as ""phantom queen"" or ""great queen,"" the Morrigan is famous for being a goddess of war, witchcraft and death, protection and retribution. This book also explores her patronage of motherhood, healing, shapeshifting, and the land. Classified among the Sidhe (fairies), the Morrigan dates back at least to Ireland's Iron Age, but she is as modern as she is ancient, enjoying a growing contemporary and global following. Author Courtney Weber provides a guide for the modern devotee of this complex, mysterious goddess that encompasses practical veneration with modern devotionals, entwined with traditional lore and Irish-Celtic history. A 6"" x 9"" soft cover book with 240 pages.",AzureGreen,Metaphysical Supplies,"Spellcraft, Witchcraft & Magic,Celtic, Druidry & Nature,All Books & Journals,Protection & Cleansing,Viking & Celtic Products,Gods & Goddesses,Ritual Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BMORCEL,408,shopify,17,deny,azuregreen,42.95,,TRUE,TRUE,,https://www.azuregreen.net/images/BMORCEL.jpg,1,Morgan Celtic Goddess of Magick & Might by Courtney Weber,FALSE,active
bmoumag-mountain-magic-hc-by-rebecca-beyer,Mountain Magic (hc) by Rebecca Beyer,"The people of Appalachia and the American backwoods have a long and deep magical tradition, one rooted in the power of place, land, and nature. With a creativity and ingenuity born of necessity, Appalachian witches built and sustained a wealth of magical knowledge drawn from European, Native American, and African American folk magic. With this beautifully illustrated guide, you can bring the wisdom and magic of the backwoods to meet the challenges of modern life, building a magical practice that�s fueled by ancestral traditions and the nourishing power of the natural world. A 5.75"" x 8.55"" hardcover book with 160 pages.",AzureGreen,Metaphysical Supplies,"Spellcraft, Witchcraft & Magic,Celtic, Druidry & Nature,All Books & Journals,Ritual Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BMOUMAG,453,shopify,18,deny,azuregreen,45.31,,TRUE,TRUE,,https://www.azuregreen.net/images/BMOUMAG.jpg,1,Mountain Magic (hc) by Rebecca Beyer,FALSE,active
bnatmag-natural-magic-spells-enchantments-personal-growth-by-pamela-ball,"Natural Magic, Spells, Enchantments, & personal Growth by Pamela Ball","Before formal religion there was magic, and to this day there are people who purport to perform 'miracles' with the aid of magical powers derived from nature or the spirit realm. These powers are still out there to be tapped into by us. All you need is the knowledge and know-how contained in Natural Magic. The book reveals: � How to become a natural magician, using knowledge gathered over thousands of years by magicians and mystic alike. � Techniques employing plants, trees, crystals and incense along with meditation, ritual, chanting and dreams. � The tools to give expression to your creativity and beliefs. � A wide range of methods to bring about positive changes in your life. Natural Magic will set you on the path to self discovery. A paperback book with 256 pages.",AzureGreen,Metaphysical Supplies,"Spellcraft, Witchcraft & Magic,Mind, Body, Soul & New Age,All Books & Journals,Ritual Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BNATMAG,498,shopify,5,deny,azuregreen,29.44,,TRUE,TRUE,,https://www.azuregreen.net/images/BNATMAG.jpg,1,"Natural Magic, Spells, Enchantments, & personal Growth by Pamela Ball",FALSE,active
bnatmags-natural-magick-by-lindsay-squire,Natural Magick by Lindsay Squire,"From foraging and using herbs in spells, to using sun or moonlight in cleansing rituals to understanding the changing of the seasons and their impact on your powers, this book is an invaluable guide to anyone interested in exploring natural magick. This magick has the power to transform your relationship with yourself, the people around you, and the natural world. Featuring introductions to everything you need to know to get started in your Craft, this is the ultimate guide that you will want to return to again and again as you develop your practice, and discover how magical Witchcraft is as a form of self-care. A 6.45"" x 8.95"" Soft cover book with 176 pages.",AzureGreen,Metaphysical Supplies,"Spellcraft, Witchcraft & Magic,Celtic, Druidry & Nature,All Books & Journals,Ritual Tools,Esoteric Manuscripts,The Way to Resonance",FALSE,Title,Default Title,BNATMAGS,498,shopify,0,deny,azuregreen,45.31,,TRUE,TRUE,,https://www.azuregreen.net/images/BNATMAGS.jpg,1,Natural Magick by Lindsay Squire,FALSE,active
bnormag-norse-magic-by-d-j-conway,Norse Magic  by D.J. Conway,"Great for both beginners and intermediates of the field of magic, Norse Magic provides step by step instructions for spells, rituals, and more. Gain love, wealth, protection, see the future, and banish negative energies with the lore within.",AzureGreen,Metaphysical Supplies,"Celtic, Druidry & Nature,All Books & Journals,Protection & Cleansing,Viking & Celtic Products,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BNORMAG,136,shopify,5,deny,azuregreen,27.18,,TRUE,TRUE,,https://www.azuregreen.net/images/BNORMAG.JPG,1,Norse Magic  by D.J. Conway,FALSE,active
bodiecs-odin-ecstasy-runes-norse-magic-by-diana-paxson,"Odin, Ecstasy, Runes, & Norse Magic by Diana Paxson","Odin: Ecstasy, Runes, and Norse Magic is the first book on Odin that is both historically sourced and accessible to a general audience. It explores Odin's origins, his appearances in sagas, old magic spells, and the Poetic Edda, and his influence on modern media, such as Tolkien's Lord of the Rings trilogy. Each chapter features suggestions for rituals, exercises, and music, so readers can comprehend and become closer to this complicated god. Author Diana Paxson, an expert on Viking-era mythology, provides a complete portrait of Odin and draws on both scholarship and experience to provide context, resources, and guidance for those who are drawn to work with the Master of Ecstasy today. Illustrations and photographs, paperback.",AzureGreen,Metaphysical Supplies,"Runes & Rune Products,Runes & Gaming Dice,Celtic, Druidry & Nature,All Books & Journals,Viking & Celtic Products,Gods & Goddesses,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BODIECS,498,shopify,5,deny,azuregreen,74.69,,TRUE,TRUE,,https://www.azuregreen.net/images/BODIECS.jpg,1,"Odin, Ecstasy, Runes, & Norse Magic by Diana Paxson",FALSE,active
boldsty-old-style-conjure-hoodoo-rootwork-folk-magic-by-starr-casas,"Old Style Conjure, Hoodoo, Rootwork, & Folk Magic by Starr Casas","Conjure, hoodoo, rootwork, these are all names for southern American folk magic. Conjure first emerged in the days of slavery and plantations and is widely considered among the most potent forms of magic. Its popularity continues to increase, both in the United States and worldwide. This book is a guide to using conjure to achieve love, success, safety, prosperity, and spiritual fulfillment. Author Starr Casas, a hereditary master of the art, introduces readers to the history and philosophy of conjure and provides practical information for using it. Featuring Casas's own rituals, spells, and home recipes, the book provides useful information suitable for novices and seasoned practitioners alike. Paperback",AzureGreen,Metaphysical Supplies,"Voodoo, Hoodoo & Santeria,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BOLDSTY,408,shopify,3,deny,azuregreen,42.95,,TRUE,TRUE,,https://www.azuregreen.net/images/BOLDSTY.jpg,1,"Old Style Conjure, Hoodoo, Rootwork, & Folk Magic by Starr Casas",FALSE,active
boldwor-old-world-witchcraft-by-raven-grimassi,Old World Witchcraft by Raven Grimassi,"In Old World Witchcraft, noted author Raven Grimassi invites readers into his garden-where he uses knowledge of history and herbal lore to offer readers simple, but powerful, tools for witchcraft.",AzureGreen,Metaphysical Supplies,"Spellcraft, Witchcraft & Magic,All Books & Journals,Ritual Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BOLDWOR,453,shopify,6,deny,azuregreen,45.22,,TRUE,TRUE,,https://www.azuregreen.net/images/BOLDWOR.jpg,1,Old World Witchcraft by Raven Grimassi,FALSE,active
bostara-ostara,Ostara,"Celebrate the season of returning sunlight and the bursting forth of the birds, bees, and trees Ostara-also known as the Spring Equinox-is a time of renewal, a time to plant seeds as the earth once again comes to life. This guide to the history and modern celebrations of Ostara shows you how to perform rituals and work magic to renew your power and passion for living and growing. A 4.9"" x 6.9"" paperback book with 240 pages.",AzureGreen,Metaphysical Supplies,"Paganism & Wicca,All Books & Journals,Ritual Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BOSTARA,317,shopify,10,deny,azuregreen,29.44,,TRUE,TRUE,,https://www.azuregreen.net/images/BOSTARA.jpg,1,Ostara,FALSE,active
bpagpat-pagan-path-by-farrrar-farrar-bone,"Pagan Path by Farrrar, Farrar & Bone","Pagan Path Contains an extensive compilation of Pagan knowledge and daily living today, helping to understand the path of a Pagan in the world today.",AzureGreen,Metaphysical Supplies,"Paganism & Wicca,All Books & Journals,Ritual Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BPAGPAT,453,shopify,14,deny,azuregreen,37.40,,TRUE,TRUE,,https://www.azuregreen.net/images/BPAGPAT.JPG,1,"Pagan Path by Farrrar, Farrar & Bone",FALSE,active
bpenmag-pendulum-magic-for-beginners-by-richard-webster,Pendulum Magic for Beginners by Richard Webster,Learn to use pendulum magic for self-improvement and psychic development through the simple to read book: Pendulum Magic for Beginners.,AzureGreen,Metaphysical Supplies,"Tarot & Divination books,Pendulums,Tarot & Divination Books,Pendulum & Dowsing Books,Books for Beginners,All Books & Journals,Divination Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BPENMAG,272,shopify,9,deny,azuregreen,36.24,,TRUE,TRUE,,https://www.azuregreen.net/images/BPENMAG.JPG,1,Pendulum Magic for Beginners by Richard Webster,FALSE,active
bpramagb-practical-magic-for-beginners-by-brandy-williams,Practical Magic for Beginners by Brandy Williams,"Practical Magic for Beginners is a straightforward introduction to magical practice for Christians, Pagans, Jews, atheists, and people of all religious traditions. This comprehensive training course presents the foundations of spellcraft and ritual magic through short, simple exercises. Readers explore their energy and senses, and then move on to developing skills in extrasensory perception, divination, and introspection. Magical timing, magical processes, ritual space and tools, journaling, and dreamwork are explained and discussed in depth. This nondenominational guidebook also includes twenty rituals related to friendship, love, prosperity, health, and other common concerns.",AzureGreen,Metaphysical Supplies,"Spellcraft, Witchcraft & Magic,Books for Beginners,All Books & Journals,Ritual Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BPRAMAGB,317,shopify,4,deny,azuregreen,38.51,,TRUE,TRUE,,https://www.azuregreen.net/images/BPRAMAGB.jpg,1,Practical Magic for Beginners by Brandy Williams,FALSE,active
bpramoom-practical-moon-magic-by-katie-huang,Practical Moon Magic by Katie Huang,"Discover an illuminating path to more mindful, intentional living through the mystical power of the lunar cycle with Katie Huang. Practical Moon Magic takes you on a journey through each phase of the moon illustrating how the lunar cycle can serve as an intuitive framework for setting new intentions, manifesting goals, and connecting with your deepest desires. A 6.2"" x 8.16"" hardcover book with 160 pages.",AzureGreen,Metaphysical Supplies,"Spellcraft, Witchcraft & Magic,Mind, Body, Soul & New Age,All Books & Journals,Moon Products,Ritual Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BPRAMOOM,453,shopify,2,deny,azuregreen,49.87,,TRUE,TRUE,,https://www.azuregreen.net/images/BPRAMOOM.jpg,1,Practical Moon Magic by Katie Huang,FALSE,active
